equipmentTime,carCode,gpsValid,gpsLatitude,gpsLongitude,gpsSpeed,gpsDirection,gpsAltitude,oilLevel,oilLevelUnit
2018-06-20T04:14:43,苏B68859,True,31.550020000000004,120.36612000000001,0.0,0.0,22.9,0,
2018-06-20T04:15:13,苏B68859,True,31.550040000000003,120.36609000000001,0.0,0.0,16.2,0,
2018-06-20T04:15:31,苏B68859,True,31.55016,120.36606,9.93,328.5,11.1,0,
2018-06-20T04:16:00,苏B68859,True,31.55026,120.36592000000002,0.0,0.0,22.2,0,
2018-06-20T04:16:17,苏B68859,True,31.550280000000004,120.36589000000001,0.0,0.0,19.7,0,
2018-06-20T04:16:46,苏B68859,True,31.55035,120.36585000000001,0.0,0.0,6.1,0,
2018-06-20T04:17:16,苏B68859,True,31.55036,120.36582000000001,0.0,0.0,12.5,0,
2018-06-20T04:17:30,苏B68859,True,31.550480000000004,120.36589000000001,5.344,46.7,11.7,0,
2018-06-20T04:17:41,苏B68859,True,31.550710000000002,120.36611,6.214,39.5,10.5,0,
2018-06-20T04:18:10,苏B68859,True,31.550810000000002,120.36613000000001,0.0,0.0,16.4,0,
2018-06-20T04:18:40,苏B68859,True,31.550850000000004,120.36611,0.0,0.0,34.6,0,
2018-06-20T04:19:10,苏B68859,True,31.550850000000004,120.36613000000001,3.853,44.8,34.7,0,
2018-06-20T04:19:16,苏B68859,True,31.550910000000002,120.3662,4.817,47.2,35.0,0,
2018-06-20T04:19:45,苏B68859,True,31.550990000000002,120.36622000000001,0.0,0.0,40.8,0,
2018-06-20T04:20:15,苏B68859,True,31.550990000000002,120.3662,0.0,0.0,46.4,0,
2018-06-20T04:20:45,苏B68859,True,31.550970000000003,120.3662,0.0,0.0,48.4,0,
2018-06-20T04:21:15,苏B68859,True,31.551040000000004,120.36631000000001,0.0,0.0,25.7,0,
2018-06-20T04:21:24,苏B68859,True,31.551040000000004,120.36638,6.018,76.7,36.6,0,
2018-06-20T04:21:33,苏B68859,True,31.55112,120.36671000000001,20.372,69.6,44.6,0,
2018-06-20T04:21:43,苏B68859,True,31.551420000000004,120.36731,20.614,59.1,45.2,0,
2018-06-20T04:21:47,苏B68859,True,31.551500000000004,120.36751000000001,16.004,70.6,45.5,0,
2018-06-20T04:21:53,苏B68859,True,31.55159,120.36776,8.608,80.6,46.6,0,
2018-06-20T04:22:00,苏B68859,True,31.551550000000002,120.36794,17.114,143.8,36.2,0,
2018-06-20T04:22:04,苏B68859,True,31.551430000000003,120.36812,13.388,135.3,31.8,0,
2018-06-20T04:22:33,苏B68859,True,31.551410000000004,120.36829000000002,0.0,0.0,29.1,0,
2018-06-20T04:23:02,苏B68859,True,31.551440000000003,120.3683,0.0,0.0,19.4,0,
2018-06-20T04:23:32,苏B68859,True,31.551510000000004,120.36832000000001,2.799,139.9,5.3,0,
2018-06-20T04:23:39,苏B68859,True,31.55138,120.36848,15.393,137.0,2.5,0,
2018-06-20T04:24:08,苏B68859,True,31.551270000000002,120.36858000000001,0.0,0.0,8.3,0,
2018-06-20T04:24:38,苏B68859,True,31.551240000000004,120.36860000000001,0.0,0.0,13.8,0,
2018-06-20T04:25:06,苏B68859,True,31.550870000000003,120.36900000000001,5.281,153.3,6.0,0,
2018-06-20T04:25:35,苏B68859,True,31.55082,120.36907000000001,0.0,0.0,6.9,0,
2018-06-20T04:26:05,苏B68859,True,31.55082,120.36911,0.0,0.0,3.7,0,
2018-06-20T04:26:35,苏B68859,True,31.55083,120.3691,0.0,0.0,6.1,0,
2018-06-20T04:27:05,苏B68859,True,31.550850000000004,120.3691,0.0,0.0,8.0,0,
2018-06-20T04:27:35,苏B68859,True,31.550860000000004,120.36906,0.0,0.0,9.1,0,
2018-06-20T04:28:05,苏B68859,True,31.55084,120.36902,0.0,0.0,11.9,0,
2018-06-20T04:28:35,苏B68859,True,31.55083,120.36901,0.0,0.0,16.9,0,
2018-06-20T04:29:05,苏B68859,True,31.550810000000002,120.36900000000001,0.0,0.0,23.3,0,
2018-06-20T04:29:35,苏B68859,True,31.550810000000002,120.36899000000001,0.0,0.0,19.8,0,
2018-06-20T04:30:05,苏B68859,True,31.550810000000002,120.36900000000001,0.0,0.0,21.4,0,
2018-06-20T04:30:27,苏B68859,True,31.550690000000003,120.36907000000001,11.074,144.8,19.2,0,
2018-06-20T04:30:33,苏B68859,True,31.550520000000002,120.36925000000001,19.861,136.8,11.5,0,
2018-06-20T04:30:39,苏B68859,True,31.550300000000004,120.36951,22.249,144.9,0.4,0,
2018-06-20T04:30:43,苏B68859,True,31.550130000000003,120.36962000000001,17.386,164.5,8.2,0,
2018-06-20T04:30:49,苏B68859,True,31.549830000000004,120.36973,19.939,172.8,12.2,0,
2018-06-20T04:30:52,苏B68859,True,31.549640000000004,120.36982,20.022,161.9,15.7,0,
2018-06-20T04:30:56,苏B68859,True,31.549380000000003,120.36992000000001,21.471,171.3,14.3,0,
2018-06-20T04:31:17,苏B68859,True,31.548050000000003,120.37018,21.987,196.1,14.6,0,
2018-06-20T04:31:14,苏B68859,True,31.548240000000003,120.37019000000001,21.182,179.6,15.5,0,
2018-06-20T04:31:21,苏B68859,True,31.547840000000004,120.37010000000001,20.311,205.7,16.3,0,
2018-06-20T04:31:26,苏B68859,True,31.547680000000003,120.36996,14.981,245.5,16.7,0,
2018-06-20T04:31:30,苏B68859,True,31.547620000000002,120.36976000000001,19.513,256.0,14.0,0,
2018-06-20T04:31:34,苏B68859,True,31.54755,120.36956,14.145,241.6,16.0,0,
2018-06-20T04:31:43,苏B68859,True,31.547370000000004,120.36965000000001,10.215,124.8,2.4,0,
2018-06-20T04:31:58,苏B68859,True,31.546870000000002,120.3705,24.527,117.4,2.4,0,
2018-06-20T04:32:04,苏B68859,True,31.546670000000002,120.37064000000001,13.702,187.2,1.3,0,
2018-06-20T04:32:10,苏B68859,True,31.546470000000003,120.37047000000001,18.775,228.2,2.4,0,
2018-06-20T04:32:39,苏B68859,True,31.54463,120.36803,48.288,229.9,7.1,0,
2018-06-20T04:33:08,苏B68859,True,31.542450000000002,120.36508,38.23,217.3,8.6,0,
2018-06-20T04:33:13,苏B68859,True,31.54209,120.36474000000001,35.175,225.4,7.7,0,
2018-06-20T04:33:19,苏B68859,True,31.541770000000003,120.36434000000001,24.551,217.6,6.2,0,
2018-06-20T04:33:23,苏B68859,True,31.54154,120.36432,24.159,165.0,5.9,0,
2018-06-20T04:33:27,苏B68859,True,31.54135,120.36448000000001,25.343,139.4,5.9,0,
2018-06-20T04:33:56,苏B68859,True,31.53891,120.36690000000002,53.727,139.8,8.2,0,
2018-06-20T04:34:11,苏B68859,True,31.53759,120.36813000000001,26.56,151.1,8.7,0,
2018-06-20T04:34:14,苏B68859,True,31.53742,120.36813000000001,21.878,197.4,8.6,0,
2018-06-20T04:34:18,苏B68859,True,31.53723,120.36795000000001,28.066,227.5,7.8,0,
2018-06-20T04:34:47,苏B68859,True,31.535310000000003,120.36538000000002,41.536,230.1,3.7,0,
2018-06-20T04:35:09,苏B68859,True,31.53374,120.36329,24.207,218.1,1.3,0,
2018-06-20T04:35:13,苏B68859,True,31.533530000000003,120.36321000000001,21.72,178.8,1.9,0,
2018-06-20T04:35:17,苏B68859,True,31.533340000000003,120.36333,23.8,143.4,1.1,0,
2018-06-20T04:35:33,苏B68859,True,31.532300000000003,120.36426000000002,31.45,158.4,2.9,0,
2018-06-20T04:35:37,苏B68859,True,31.532020000000003,120.3644,28.784,144.8,3.6,0,
2018-06-20T04:35:40,苏B68859,True,31.531850000000002,120.36457000000001,29.553,137.5,4.4,0,
2018-06-20T04:35:47,苏B68859,True,31.531470000000002,120.36496000000001,25.974,145.0,6.0,0,
2018-06-20T04:35:50,苏B68859,True,31.531290000000002,120.36498,22.952,193.1,6.3,0,
2018-06-20T04:35:54,苏B68859,True,31.53112,120.36480000000002,25.794,228.2,7.0,0,
2018-06-20T04:36:23,苏B68859,True,31.52897,120.36199,56.034,228.7,6.4,0,
2018-06-20T04:36:44,苏B68859,True,31.527390000000004,120.35991000000001,23.276,218.5,7.8,0,
2018-06-20T04:36:48,苏B68859,True,31.527210000000004,120.35984,16.679,188.1,7.5,0,
2018-06-20T04:37:17,苏B68859,True,31.527050000000003,120.35991000000001,0.0,0.0,5.8,0,
2018-06-20T04:37:27,苏B68859,True,31.527040000000003,120.35992000000002,5.92,154.8,6.7,0,
2018-06-20T04:37:48,苏B68859,True,31.52691,120.35974000000002,6.158,248.8,5.6,0,
2018-06-20T04:38:08,苏B68859,True,31.52681,120.35955000000001,13.473,225.7,3.4,0,
2018-06-20T04:38:20,苏B68859,True,31.526550000000004,120.35924000000001,0.0,0.0,8.9,0,
2018-06-20T04:38:49,苏B68859,True,31.52642,120.35934,0.0,0.0,16.5,0,
2018-06-20T04:39:19,苏B68859,True,31.526370000000004,120.35937000000001,0.0,0.0,20.8,0,
2018-06-20T04:39:49,苏B68859,True,31.526360000000004,120.35939,0.0,0.0,22.6,0,
2018-06-20T04:40:19,苏B68859,True,31.526350000000004,120.35939,0.0,0.0,23.6,0,
